Name,Exact Matches #,Mean MSE,Max MSE,Min MSE,Mean MAE,Max MAE,Min MAE,Mean Correct R #,Mean Detected R #,Mean TP,Mean FP,Mean Performance,Mean Acc,Mean Err,Mean mean_deviation,Mean std_deviation,Mean mean_ref_ibi,Max mean_ref_ibi,Min mean_ref_ibi,Mean std_ref_ibi,Max std_ref_ibi,Min std_ref_ibi,Mean mean_test_ibi,Max mean_test_ibi,Min mean_test_ibi,Mean std_test_ibi,Max std_test_ibi,Min std_test_ibi
hamilton2002+rodrigues2021,1186,90.1256749271363,15316.636363636364,0.0,2.1453747460895016,109.54545454545456,0.0,11.534832451499119,13.30379188712522,11.72420634920635,0.9713403880070547,1.0177355301340072,0.9229129408152446,0.07708705918475553,0.013043583706609184,0.005332469158594804,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8814803212259226,1.48,0.395,0.03728699909017261,0.4793224384482745,0.0
hamilton2002+zong2003+Kubios,2975,200.49513743801418,13578.5,0.0,4.674859074672739,116.5,0.0,11.534832451499119,12.827932098765432,10.518849206349206,1.302689594356261,0.9100913810926311,0.8871909556631551,0.11280904433684502,0.021677163064837475,0.006718017583807932,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.885093726787098,1.49,0.4328571428571429,0.043311721635921875,0.5230869908533379,0.0
hamilton2002+zong2003,2873,198.9042632015306,13578.5,0.0,4.61423027591503,116.5,0.0,11.534832451499119,12.851190476190476,10.724316578483245,1.2406305114638447,0.9298961566192275,0.8944615218494952,0.1055384781505049,0.021620657997563804,0.00660682882296785,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8860560000478611,1.49,0.4328571428571429,0.043953169909058586,0.6151828996322962,0.0
koka2022+christov2004+Kubios,4094,1233.1195448633846,20993.166666666668,0.7647058823529411,15.832953027538972,144.83333333333334,0.5625,11.534832451499119,11.729166666666666,10.610670194003527,0.7977292768959435,0.9166011968238721,0.928328846986797,0.07167115301320298,0.014562393779587748,0.0072977945708008465,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8806015767348846,1.48,0.3952173913043479,0.036103449150520446,0.4626877997094801,0.0
koka2022+christov2004,3918,1285.1956837417922,21197.166666666668,0.7333333333333333,16.324734838300888,145.5,0.5625,11.534832451499119,11.768077601410935,10.720789241622574,0.7605820105820106,0.9270023613256407,0.9321558994235017,0.06784410057649835,0.01451178716648892,0.0072605909850284155,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8805349429184609,1.48,0.3952173913043478,0.03678237599005599,0.4626877997094801,0.0
koka2022+elgendi2010+Kubios,5799,666.7223776907801,16093.75,0.0,7.953099942754287,125.28571428571428,0.0,11.534832451499119,11.76168430335097,11.184964726631394,0.2724867724867725,0.9685014728381068,0.9754998635487644,0.024500136451235596,0.0027658289030394662,0.003352730157484587,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8809205778771912,1.48,0.3947826086956522,0.035827107017092366,0.5058458263146983,0.0
koka2022+elgendi2010,5795,668.4635682816955,16093.75,0.0,7.900641014313065,125.28571428571428,0.0,11.534832451499119,11.761794532627865,11.248787477954144,0.2718253968253968,0.9744471126282931,0.9757151695965771,0.024284830403422938,0.0025863074954923246,0.0030764834559315985,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.881391869085752,1.48,0.3947826086956522,0.03680624863336616,0.5058458263146983,0.0
koka2022+hamilton2002+Kubios,3155,283.38136656246246,8708.1,2.0,8.127599948052316,92.5,0.8333333333333334,11.534832451499119,12.79155643738977,7.291446208112875,4.5626102292768955,0.6190245546910899,0.6200943687039953,0.37990563129600463,0.025791212530389455,0.008179755656886665,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8766665896863794,1.49,0.4113043478260869,0.05653825015499869,0.5444722215136416,0.0
koka2022+hamilton2002,2933,285.38507300988715,7829.0,2.0,8.049597297813579,88.27272727272727,0.9166666666666666,11.534832451499119,12.825617283950617,7.393187830687831,4.506723985890653,0.6281987354086341,0.6259095519122245,0.3740904480877755,0.02584390614679141,0.008142645471532773,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8771636018007964,1.49,0.4113043478260869,0.05790502553521513,0.6081118318204309,0.0
koka2022+kalidas2017+Kubios,4394,1022.0873589776668,18987.14285714286,1.0,14.636824849477666,137.71428571428572,0.6153846153846154,11.534832451499119,11.84920634920635,10.500992063492063,0.6416446208112875,0.906885704938722,0.9390829543527592,0.06091704564724071,0.022193281593794974,0.003692945924075049,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8810459313810514,1.48,0.395,0.036414241993713924,0.5303300858899106,0.0
koka2022+kalidas2017,4164,1071.7152978513134,18987.14285714286,1.0,15.139284844393158,137.71428571428572,0.6153846153846154,11.534832451499119,11.88018077601411,10.647376543209877,0.5947971781305115,0.9207834772900733,0.9439811285182347,0.056018871481765334,0.022170778246566183,0.0035273494953467267,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8827031442155998,1.48,0.395,0.038262614099310734,0.5398379386445529,0.0
koka2022+koka2022+Kubios,4919,940.1507726837748,19579.571428571428,0.0,12.1360891117656,139.85714285714286,0.0,11.534832451499119,11.72905643738977,10.358355379188712,0.9548059964726632,0.893082784738247,0.9121658029564284,0.08783419704357158,0.0027336864925272975,0.00327686431314253,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8810279948901089,1.48,0.395,0.036226953443991995,0.5456189146281496,0.0
koka2022+koka2022,4810,949.8560583817647,19579.571428571428,0.0,12.146090914339483,139.85714285714286,0.0,11.534832451499119,11.743386243386244,10.457451499118166,0.9135802469135802,0.9019792419773968,0.9161558418474709,0.08384415815252914,0.00258124018020852,0.0030212641988074996,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.881679109905441,1.48,0.395,0.03780251403245791,0.5121816084163897,0.0
koka2022+martinez2004+Kubios,3706,357.2814014720663,21972.83333333333,0.0,4.6677843428170425,148.16666666666666,0.0,11.534832451499119,8.132716049382717,7.15244708994709,0.5382495590828924,0.6214570402048143,0.8260960376949134,0.09001948258727357,0.0028989441833147324,0.0027943039120888295,0.8095629979053787,1.49,0.0,0.03410020404394712,0.3832159240486288,0.0,0.8048469277868199,1.49,0.0,0.04187322750955455,0.7707463914933368,0.0
koka2022+martinez2004,3361,352.3539651911564,22128.33333333333,0.0,4.486333424110096,148.66666666666666,0.0,11.534832451499119,8.077050264550264,7.151124338624339,0.5288800705467372,0.621495212403238,0.8265789429314562,0.08953657735073078,0.002757004695924723,0.002554164820659488,0.8095629979053787,1.49,0.0,0.03410020404394712,0.3832159240486288,0.0,0.8062057409465366,1.49,0.0,0.045072863344107976,0.7707463914933368,0.0
