Name,Exact Matches #,Mean MSE,Max MSE,Min MSE,Mean MAE,Max MAE,Min MAE,Mean Correct R #,Mean Detected R #,Mean TP,Mean FP,Mean Performance,Mean Acc,Mean Err,Mean mean_deviation,Mean std_deviation,Mean mean_ref_ibi,Max mean_ref_ibi,Min mean_ref_ibi,Mean std_ref_ibi,Max std_ref_ibi,Min std_ref_ibi,Mean mean_test_ibi,Max mean_test_ibi,Min mean_test_ibi,Mean std_test_ibi,Max std_test_ibi,Min std_test_ibi
Neurokit+pantompkins1985+Kubios,271,236.2407207830371,15457.75,3.0625,7.055831313832697,124.25,1.6875,12.666666666666666,13.005,6.548333333333333,2.4033333333333333,0.506803962937174,0.7176718313005078,0.28232816869949223,0.027721254067448995,0.008084384443620774,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8598610924672759,1.42,0.4038461538461538,0.12435239212188005,0.5868986283848344,0.0
Neurokit+pantompkins1985,269,225.96628030270594,15457.75,3.625,6.91457064226837,124.25,1.8571428571428568,12.666666666666666,13.003333333333334,6.596666666666667,2.408333333333333,0.5112494462606495,0.7189417988057695,0.28105820119423064,0.02782217183402865,0.0080184140650413,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.866626289170364,1.42,0.4038461538461538,0.12749476024179343,0.5868986283848344,0.0
Neurokit+promac+Kubios,380,319.98475632268145,10704.777777777776,0.0714285714285714,4.698242723698293,103.44444444444444,0.0714285714285714,12.666666666666666,13.24,12.105,0.41333333333333333,0.9517828731347067,0.962396955169014,0.037603044830986004,0.006471119946394519,0.006451040690921259,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8188098898748603,1.47,0.39875,0.059009216675700533,0.5232590180780452,0.0
Neurokit+promac+Kubios_optimized,392,284.685533642025,10772.888888888889,0.0,3.7589769903961767,103.77777777777776,0.0,12.666666666666666,13.001666666666667,12.34,0.2866666666666667,0.97367055034541,0.9750908054721908,0.024909194527809077,0.003998567212799497,0.0036032822106039386,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8194128160689615,1.49,0.3982608695652174,0.05754360728387675,0.5091168824543143,0.0
Neurokit+promac,381,324.329608291337,10704.777777777776,0.0666666666666666,4.641382155348674,103.44444444444444,0.0666666666666666,12.666666666666666,13.218333333333334,12.315,0.39,0.9706458962604361,0.9660898416670477,0.033910158332952446,0.006266213008954473,0.006343315539365642,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8203969340422602,1.47,0.39875,0.058653247593292636,0.39350984739902,0.0
Neurokit+promac_optimized,376,154.78911741748388,9194.9,0.0,2.1831248110556936,90.9,0.0,12.666666666666666,13.061666666666667,12.455,0.31,0.9831676530925381,0.9733797063860917,0.026620293613908164,0.003999029675610058,0.0035734714141200607,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8190392322894167,1.47,0.3982608695652174,0.05758044948780714,0.3995980122930686,0.0
Neurokit+rodrigues2021+Kubios,141,4.793277902980806,136.375,0.0,0.6962898909927948,4.375,0.0,12.666666666666666,14.256666666666666,12.526666666666667,1.075,0.988217788087784,0.9200583479128371,0.07994165208716289,0.005674146414828786,0.005316862256652558,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8180877501009052,1.47,0.3583333333333333,0.05616983982197254,0.4016728412882447,0.0
Neurokit+rodrigues2021,93,0.9188224782065071,33.75,0.0,0.4663775217292927,2.5,0.0,12.666666666666666,14.496666666666666,12.9,1.0416666666666667,1.0193922025663904,0.9248480177826798,0.07515198221732017,0.005803133425564834,0.005593440844700924,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.817228670746624,1.47,0.3739130434782609,0.05588427311858487,0.4016728412882447,0.0
Neurokit+zong2003+Kubios,171,381.6484585900692,9394.9,0.1,6.382722942266456,96.9,0.1,12.666666666666666,14.283333333333333,10.893333333333333,1.8116666666666668,0.8477376578973093,0.8502312529561368,0.14976874704386314,0.007291740999922398,0.005803042544734148,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8216932951243732,1.392,0.398695652173913,0.0695853787329975,0.565685424949238,0.0
Neurokit+zong2003,164,394.56026517924823,9394.9,0.1,6.466620233797599,96.9,0.1,12.666666666666666,14.29,11.235,1.6316666666666666,0.8786271098397026,0.8634537364911204,0.13654626350887958,0.007109953987766701,0.005676940935011675,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8236028021693217,1.47,0.398695652173913,0.0673669987774358,0.565685424949238,0.0
pantompkins1985+christov2004+Kubios,269,1120.2490884604535,14510.625,0.6875,14.985054848688218,120.375,0.5625,12.666666666666666,13.026666666666667,11.676666666666666,0.81,0.9178636256694104,0.9335854020706961,0.0664145979293038,0.01237335360016347,0.007428931824340427,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8214983684410031,1.48,0.36,0.058910852077179054,0.4100406483915142,0.0
pantompkins1985+christov2004,262,1069.2269987533796,14510.625,0.6875,14.384133441764961,120.375,0.5625,12.666666666666666,13.035,11.853333333333333,0.7716666666666666,0.9329766874560657,0.9380288951244832,0.06197110487551664,0.01236129756455683,0.007405933955489191,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8203198439442393,1.48,0.36,0.05878302308708348,0.3828775758584434,0.0
pantompkins1985+elgendi2010+Kubios,388,481.06988284385557,10912.444444444443,0.0,7.01991627294932,104.44444444444444,0.0,12.666666666666666,12.908333333333333,11.57,0.31,0.9171499075595488,0.9694883791199328,0.03051162088006716,0.00592541882473634,0.004700413498153405,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8256471203166954,1.47,0.3466666666666667,0.05940650930303172,0.5374011537017761,0.0
pantompkins1985+elgendi2010,385,479.89270694613964,10912.444444444443,0.0,6.879665513646667,104.44444444444444,0.0,12.666666666666666,12.901666666666667,11.691666666666666,0.31,0.9275257838260984,0.9696540083250358,0.030345991674964275,0.005850154203996031,0.0045280596475934555,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8256540525854467,1.47,0.3466666666666667,0.05975572462281414,0.5374011537017761,0.0
pantompkins1985+hamilton2002+Kubios,260,433.83294243581236,9149.5,9.727272727272728,9.941038736193684,95.3,2.8181818181818183,12.666666666666666,13.246666666666666,5.543333333333333,3.895,0.43098257767381803,0.5904283585351696,0.4095716414648303,0.03127983811121924,0.00579730300565695,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8688379563249305,1.47,0.3933333333333333,0.11335715973960445,0.6505382386916236,0.0
pantompkins1985+hamilton2002,256,468.72168441674734,10020.8,9.181818181818182,10.302404632110424,95.3,2.4545454545454546,12.666666666666666,13.253333333333334,5.55,3.965,0.43226930617722614,0.5873291264763787,0.41267087352362114,0.03133226909385959,0.005568103060141409,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8731327119445255,1.485,0.3933333333333333,0.10928513352324509,0.6505382386916236,0.0
pantompkins1985+kalidas2017+Kubios,303,880.7993394455914,14442.875,0.1,13.06920685927675,120.125,0.1,12.666666666666666,12.766666666666667,11.725,0.5216666666666666,0.9232401897840505,0.9538571288890562,0.04614287111094385,0.014679207588044339,0.004793622128133432,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8222120825225112,1.47,0.37,0.05932835369153281,0.5586143571373726,0.0
